,Unnamed: 0.2,giga_id_school,lat,lon,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.max,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity,boundary_Bugesera,boundary_Burera,boundary_Gakenke,boundary_Gasabo,boundary_Gatsibo,boundary_Gicumbi,boundary_Gisagara,boundary_Huye,boundary_Kamonyi,boundary_Karongi,boundary_Kayonza,boundary_Kicukiro,boundary_Kirehe,boundary_Muhanga,boundary_Musanze,boundary_Ngoma,boundary_Ngororero,boundary_Nyabihu,boundary_Nyagatare,boundary_Nyamagabe,boundary_Nyamasheke,boundary_Nyanza,boundary_Nyarugenge,boundary_Nyaruguru,boundary_Rubavu,boundary_Ruhango,boundary_Rulindo,boundary_Rusizi,boundary_Rutsiro,boundary_Rwamagana,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance
394,394,da4f2c7a-1ad5-4bd8-8ba2-bcd17387f54f,-1.5095,29.64928,"(29.64928, -1.5095)",12.0,1.6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.28,0.0,0.48,0.0,0.0,0.0,0.0,550791.7735606787,3849.86865234375,1116.01611328125,13.0,0.0334985868507621,0.259463466617245,0.2034008247231617,0.0,0.0205254135198999,0.0178381133299356,0.0959088171245887,0.3458740675531668,0.0,0.0,0.5168882917110689,0.0014700970573182,0.643052875995636,0.504535973072052,102.07965789368608,2.0416666865348816,0.3869333333333333,5.416666666666667,3.8333333333333335,9604.0,9079.0,26.0,2.0,1.0,506.2477309035021,13784.0,13404.0,6.0,1.0,1.0,506.2477309035021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.16,0.23,0.24
395,395,757c355e-574f-4f73-8c83-de3b7c402bf4,-1.980027778,29.80061111,"(29.80061111, -1.980027778)",14.0,0.8222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.1,0.8666666666666667,0.0,0.0,0.0,311.6693784863125,547.8172607421875,506.8318176269531,11.0,0.0014664906877841,0.1165860096788385,0.3654494793958058,0.0005865962751136,0.0391553013638363,0.4420002932981375,0.0347558293004839,0.0,0.0,0.0,0.5232438774013785,0.001591559492634,0.4819082021713257,0.3740882873535156,7765.562685690654,0.1916666645556688,0.2688,4.833333333333333,3.6666666666666665,30914.0,8453.0,28.0,1.0,1.0,7645.512818856091,17619.0,22219.0,14.0,1.0,1.0,11448.992296034972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.31,8.22,2.96
396,396,e00e7a5e-d2af-4040-8d9a-71c528c46ada,-2.101444444,30.51169444,"(30.51169444, -2.101444444)",10.0,3.0933333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.066666667,0.2666666666666666,0.0,0.0,0.0,4585.666760054727,670.1466674804688,494.2081909179688,11.0,0.0023393917581428,0.1560194349469138,0.3500089976606082,0.0,0.056325355407594,0.435306820226741,0.0,0.0,0.0,0.0,0.564693179773259,0.0001587426529768,0.4041532278060913,0.3584683537483215,706.4604546481036,0.198333332935969,0.1956481481481481,4.916666666666667,3.9166666666666665,10803.0,1591.0,28.0,1.0,1.0,5401.704590370983,673.0,5068.0,20.0,2.0,1.0,4871.437928908306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.38,4.7,4.23
397,397,22911f66-0332-41f8-9bdc-8fad3dfede88,-1.49386,29.63028,"(29.63028, -1.49386)",14.0,1.6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.36,0.56,0.0,0.0,0.0,5177.112464924884,627.4759521484375,432.2190246582031,3.0,0.0,0.0587883618971701,0.4786767636508569,0.0001992825827022,0.0,0.4623355918692706,0.0,0.0,0.0,0.0,0.5376644081307294,0.0009665405967728,0.7389798760414124,0.6386193037033081,85.04380530222559,0.1725000000248352,0.4359567901234568,4.25,2.4166666666666665,20037.0,887.0,24.0,1.0,1.0,599.1014159772894,14219.0,14707.0,8.0,1.0,1.0,594.5883314641051,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.57,0.18,0.15
398,398,864b3843-c307-43be-a218-c713b541c655,-1.463944444,30.30288889,"(30.30288889, -1.463944444)",12.0,0.3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0,5.748904781577029e-10,464.3053894042969,464.3053283691406,11.0,0.0011353315168029,0.1446412352406902,0.3008628519527702,0.0,0.076975476839237,0.4763851044504995,0.0,0.0,0.0,0.0,0.5236148955495005,8.791610613832921e-06,0.339885801076889,0.3296142816543579,3822.697643501701,0.1816666685044765,0.2701851851851852,4.916666666666667,3.8333333333333335,26765.0,5067.0,29.0,1.0,1.0,12537.4691835656,3305.0,6947.0,18.0,1.0,1.0,12537.4691835656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55.34,10.64,10.37
399,399,377c3607-1781-4143-8d0c-553e22b8b3f7,-2.4091400000000003,29.762190000000004,"(29.762190000000004, -2.4091400000000003)",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0579619465602768,587.49267578125,586.8955078125,11.0,0.0,0.1372774267662263,0.385793605207735,0.0,0.0,0.3974727168294084,0.0183802412406662,0.061076009955964,0.0,0.0,0.5230710319739613,0.0006565464766549,0.4462026953697204,0.3651467859745025,1202.5560822661969,0.1516666673123836,0.5768000000000001,4.5,2.583333333333333,12281.0,933.0,149.0,1.0,1.0,3783.2344799893735,9921.0,16439.0,18.0,1.0,1.0,4268.410308892588,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,49.86,6.12,2.65
400,400,909a1890-4d0e-494c-8830-ff8226f22354,-1.9684166,30.32261,"(30.32261, -1.9684166)",14.0,4.528888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.3333333333333333,0.0,0.033333333,0.5,0.0,0.0,0.0,8.27842288547092e-10,534.5025024414062,534.5023803710938,11.0,0.0003821899484043,0.0456716988343206,0.4693292566405503,0.0,0.0,0.4846168545767246,0.0,0.0,0.0,0.0,0.5153831454232753,0.008758135003592,0.6511936783790588,0.3891858160495758,989.2520361526672,0.2524999963740508,0.5870627572016459,5.166666666666667,3.6666666666666665,24345.0,7393.0,21.0,3.0,1.0,3961.264473603878,31040.0,24066.0,15.0,6.0,2.0,3513.805124882525,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,16.95,3.66,2.73
401,401,ddaa20e9-9b24-41c7-a073-e81f4e12740c,-2.350111111,29.12755556,"(29.12755556, -2.350111111)",14.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,673.8150961911048,946.0439453125,872.4759521484375,3.0,0.0,0.0300983702833651,0.4643958302745559,0.0,0.0127734547056232,0.3237410071942446,0.0531493172808691,0.1158420202613419,0.0,0.0,0.5072676552635442,0.0003248823356664,0.4088512659072876,0.3493497669696808,708.7080230690772,0.1949999996771415,0.3622222222222222,3.583333333333333,2.25,23106.0,13133.0,30.0,79.0,3.0,1825.4562209759,11733.0,11456.0,7.0,2.0,1.0,3820.145255463627,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29.78,4.21,1.83
402,402,0ade195e-36b4-474d-95d0-7f0e03db0b25,-2.64989,29.86522,"(29.86522, -2.64989)",12.0,0.3955555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.9,0.066666667,0.0,0.0,0.0,14975.918598362216,1038.7503662109375,652.2738037109375,11.0,0.0009041591320072,0.2108197709463532,0.2712477396021699,0.0001506931886678,0.0587703435804701,0.4581072935503315,0.0,0.0,0.0,0.0,0.5418927064496685,0.0001717547013046,0.4119724333286285,0.3705484867095947,205.53479941019503,0.2575000015397866,0.1490666666666666,4.0,3.0,45858.0,56454.0,15.0,1.0,1.0,12301.261374960195,4030.0,4507.0,19.0,2.0,1.0,4863.741072851617,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,73.25,12.03,11.87
403,403,77d8e4c7-5a1d-43aa-9cd4-1438179c5b63,-1.95639,30.17075,"(30.17075, -1.95639)",12.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.56,0.32,0.0,0.0,0.0,152098.906880488,2709.34716796875,1372.6986083984375,13.0,0.0142121268540929,0.1982870973747905,0.2616520821696766,0.0,0.0110469806988146,0.0384782473778936,0.1637187364240054,0.3076397939551915,0.0,0.0,0.4851982870973748,0.002167319163922,0.7636892795562744,0.625480055809021,1150.2745447237978,2.8008333444595337,0.3213888888888889,4.75,3.25,16632.0,6923.0,31.0,18.0,3.0,0.0,31216.0,44621.0,2.0,4.0,1.0,134.01392213781946,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.13,0.03,0.21
404,404,46c2c28d-474e-4744-bf5b-5682d0c5e0f2,-2.1924200000000003,29.49786,"(29.49786, -2.1924200000000003)",10.0,2.6304000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.36,0.0,0.36,0.24,0.0,0.0,0.0,0.0215131834977202,338.93731689453125,338.4705810546875,3.0,0.0,0.0653008962868117,0.4686299615877081,0.0,0.0119504908237302,0.4541186513017499,0.0,0.0,0.0,0.0,0.5458813486982501,0.0080571770905607,0.7191778421401978,0.4530557990074157,4863.864455591244,0.1466666671137015,0.3600925925925926,4.75,3.0,13412.0,3788.0,31.0,1.0,1.0,15542.399426729902,34299.0,39280.0,6.0,5.0,1.0,18064.719044498022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.21,18.06,5.69
405,405,601ed2c7-d80e-427b-b0dd-829cb79c8a9a,-1.9056111,29.456916600000003,"(29.456916600000003, -1.9056111)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,150.81066743760474,507.822509765625,476.6748352050781,11.0,0.007621009268795,0.2041194644696189,0.3120494335736354,0.0,0.0129763130792996,0.4632337796086508,0.0,0.0,0.0,0.0,0.5367662203913491,4.643023576760904e-06,0.74741530418396,0.7402097582817078,6344.53236861649,0.1616666670888662,0.3598148148148148,3.583333333333333,2.1666666666666665,6882.0,469.0,33.0,1.0,1.0,17513.472964619144,34299.0,39280.0,6.0,5.0,1.0,17513.472964619144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.72,15.25,6.53
406,406,784ca29d-54a6-4e92-b95e-fed8cb217eef,-1.5488888,30.249638800000003,"(30.249638800000003, -1.5488888)",10.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.4,0.0,0.066666667,0.3,0.0,0.0,0.0,9.88811622431248e-10,414.8414001464844,414.84130859375,3.0,0.000145836371591,0.0268338923727577,0.4866559719994167,0.0,0.0142919644159253,0.4720723348403092,0.0,0.0,0.0,0.0,0.5279276651596908,0.0018538091557903,0.7217151522636414,0.5707131624221802,191.6800676872953,0.2025000005960464,0.3226666666666666,5.833333333333333,4.5,26765.0,5067.0,29.0,1.0,1.0,14811.23967743536,37111.0,5549.0,265.0,1.0,1.0,8563.66578956525,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,44.41,16.96,16.89
407,407,5ebaf123-f2e5-4015-8cc0-4805bc6ea6dc,-2.50664,28.89183,"(28.89183, -2.50664)",9.0,5.145599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.04,0.0,0.04,0.28,0.0,0.0,0.0,39723154.13886154,16544.966796875,860.2672119140625,3.0,0.0976430976430976,0.1254609587942921,0.2606220939554273,0.000400833734167,0.0141093474426807,0.0568382235048901,0.2271925605258938,0.1517556517556517,0.0469777136443803,0.0,0.4982363315696649,0.0056692461768096,0.8962756395339966,0.6727919578552246,677.5903698555194,0.4933333396911621,0.3235185185185185,2.75,1.4166666666666667,17318.0,16177.0,131.0,3.0,1.0,896.1604766481905,2471.0,9134.0,19.0,1.0,1.0,462.9989398678519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.72,1.03,1.28
408,408,21c7a4d5-3f88-443c-9b6a-711c956065d4,-2.13208,29.67283,"(29.67283, -2.13208)",14.0,0.7295999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.76,0.0,0.0,0.0,3.0781726465549,564.0462036132812,558.45166015625,11.0,0.0,0.16214859437751,0.3741633199464524,0.0,0.0,0.4636880856760375,0.0,0.0,0.0,0.0,0.5363119143239625,2.990537832536092e-06,0.7329597473144531,0.7272257804870605,4269.777282268013,0.161666665226221,0.4431481481481481,4.75,2.9166666666666665,10218.0,11880.0,18.0,2.0,1.0,9523.403287290568,17808.0,18951.0,17.0,1.0,1.0,9523.403287290568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,32.49,8.25,4.81
409,409,40a9c4cd-e782-48b9-bfb3-a37564189ef6,-2.2743888,29.4767222,"(29.4767222, -2.2743888)",10.0,2.928888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.3,0.1666666666666666,0.0,0.0,0.0,934.7153788694995,365.2024230957031,259.2783203125,11.0,0.0032490974729241,0.1162454873646209,0.4140794223826715,0.0014440433212996,0.0,0.4649819494584837,0.0,0.0,0.0,0.0,0.5350180505415163,0.0041680024570252,0.7219133377075195,0.5125955939292908,6301.654454068046,0.1466666677345831,0.2269444444444444,3.8333333333333335,2.833333333333333,13412.0,3788.0,31.0,1.0,1.0,9842.673091856272,34299.0,39280.0,6.0,5.0,1.0,25238.81075638952,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.62,24.03,14.52
410,410,1be7dd95-3584-4816-91ba-238d1014f1e8,-1.981,30.49875,"(30.49875, -1.981)",10.0,3.048888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.4,0.0,0.2666666666666666,0.2666666666666666,0.0,0.0,0.0,2754.518609498754,609.6541137695312,467.49365234375,11.0,0.0,0.0105871029836381,0.4331087584215592,0.0,0.0433108758421559,0.5129932627526468,0.0,0.0,0.0,0.0,0.4870067372473532,4.089374425511845e-05,0.3500990569591522,0.3321616649627685,4179.687995599355,0.1208333354443311,0.4984,5.75,4.0,18220.0,2458.0,38.0,12.0,2.0,6409.832264964286,127077.0,93735.0,4.0,1.0,1.0,4132.740949568995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36.52,4.65,4.05
411,411,9593690f-1a72-4e4d-be36-b1c36d8938e4,-2.456555556,29.65511111,"(29.65511111, -2.456555556)",12.0,0.3055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.083333333,0.0,0.0,0.0,3772.3985656482014,873.4160766601562,629.8085327148438,11.0,0.0065180550123843,0.1749445965323947,0.2870551427454048,0.0001303611002476,0.0375439968713335,0.2976143918654673,0.1961934558727675,0.0,0.0,0.0,0.5061921522617651,0.0010224814617822,0.5219529867172241,0.4146636724472046,4291.788802336173,0.2966666705906391,0.5802666666666666,4.333333333333333,2.75,2483.0,880.0,1.0,1.0,1.0,9008.769489601982,4603.0,4623.0,14.0,1.0,1.0,7496.842939820477,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,54.54,7.89,6.62
412,412,3076203d-b41d-4538-8f2a-4c8340cd63ee,-2.17225,29.57030556,"(29.57030556, -2.17225)",12.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,4.3691676339985415e-10,470.28265380859375,470.2825927734375,11.0,0.0,0.1005113736554399,0.4411920296244048,0.0,0.0024687004055722,0.455827896314583,0.0,0.0,0.0,0.0,0.544172103685417,0.0001624396239993,0.396367073059082,0.3569399714469909,586.2183950632094,0.101666672155261,0.1477333333333333,3.8333333333333335,3.0,1671.0,914.0,476.0,1.0,1.0,18638.037893261288,17808.0,18951.0,17.0,1.0,1.0,21693.02746564979,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.83,15.89,1.88
413,413,79715560-606b-4fef-b5ba-96581e648533,-1.50708,29.64022000000001,"(29.64022000000001, -1.50708)",13.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.08,0.0,0.0,0.0,158683.35323152278,3246.397705078125,2100.8095703125,13.0,0.099490823839701,0.1812886918934759,0.1712883255796915,0.0,0.0251657569874354,0.0041759771420198,0.0067401736327338,0.4266456646763618,0.0491959412432689,0.0,0.477233598300304,0.014740859929525,0.9523237347602844,0.5970092415809631,403.7067129752811,0.9999999950329462,0.2765333333333333,3.8333333333333335,2.4166666666666665,69.0,3997.0,30.0,1.0,1.0,236.7611933618609,46065.0,5305.0,82.0,5.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.17,0.11,0.05
414,414,045f2148-2040-4821-8b5b-25cf37c14efe,-2.66425,29.68988889,"(29.68988889, -2.66425)",14.0,4.9984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,0.0,0.0,0.56,0.0,0.0,0.0,2.06960572136773e-10,351.151123046875,351.1510925292969,11.0,0.0,0.1070693205216197,0.434911919469229,0.0,0.0,0.4580187600091512,0.0,0.0,0.0,0.0,0.5419812399908488,0.0068944354523057,0.7251918315887451,0.4688917696475982,2823.176914401003,0.1066666692495345,0.2253703703703703,4.083333333333333,2.833333333333333,2917.0,1915.0,224.0,1.0,1.0,6416.033671171174,3129.0,3464.0,14.0,2.0,1.0,6242.705374762447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.81,2.83,5.6
415,415,a0cb74f1-f227-4e78-98ec-ea2054919ef9,-2.152638889,30.53619444,"(30.53619444, -2.152638889)",10.0,0.1599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5602.079321093857,773.6311645507812,545.6411743164062,3.0,0.0004681100058513,0.1551784669397308,0.3542422469280281,0.0004681100058513,0.0132241076653013,0.1398478642480983,0.1879461673493271,0.1486249268578116,0.0,0.0,0.523581041544763,0.000466023916007,0.5994076132774353,0.5276241898536682,1304.939508704934,0.2641666646425922,0.1512962962962963,5.166666666666667,4.25,1368.0,9896.0,303.0,2.0,1.0,645.6956271505704,673.0,5068.0,20.0,2.0,1.0,7553.228126284306,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45.09,0.19,0.82
416,416,d496ca52-cb6f-4beb-9b31-ae24c9e7ddab,-2.191138889,30.13416667,"(30.13416667, -2.191138889)",10.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,3.8158355487717516e-10,362.0090637207031,362.0090026855469,2.0,0.0238673841346988,0.3879534802985593,0.1202916160388821,0.0,0.0061621246311404,0.1668981079673668,0.273737198403055,0.0210900885262975,0.0,0.0,0.5382746051032807,0.0038494589270311,0.5031533241271973,0.3314972817897796,1219.22783987585,0.4649999936421712,0.3333333333333333,5.166666666666667,3.6666666666666665,24449.0,2328.0,26.0,14.0,1.0,1074.8410863181264,3709.0,1473.0,199.0,2.0,1.0,1074.8410863181264,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.82,1.6,1.12
417,417,8dd5dd4e-b7d0-41f5-b65f-eaeeaaf8f309,-1.500694444,29.71605556,"(29.71605556, -1.500694444)",9.0,0.1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,4.3691676339985415e-10,304.479736328125,304.47967529296875,11.0,0.0,0.1005076142131979,0.438984771573604,0.0008121827411167,0.0,0.4596954314720812,0.0,0.0,0.0,0.0,0.5403045685279187,0.0002033581117408,0.7391787767410278,0.6903761029243469,3004.914893651549,0.0650000021172066,0.4273148148148148,4.166666666666667,2.25,31254.0,4333.0,21.0,1.0,1.0,4733.145132107479,2420.0,21.0,165.0,2.0,1.0,2667.924650857039,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.33,4.12,3.05
418,418,9a14263d-f3e7-44a8-ad0a-215be8758803,-2.284944444,29.52397222,"(29.52397222, -2.284944444)",12.0,1.7066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5333333333333333,0.1333333333333333,0.0,0.0,0.0,1.609693338841568e-10,259.2783508300781,259.2783203125,11.0,0.0025692263773908,0.2395089922923208,0.278047387953183,0.0002854695974878,0.0068512703397088,0.4727376534399086,0.0,0.0,0.0,0.0,0.5272623465600913,0.003236405131231,0.7235694527626038,0.5334113240242004,960.986517643302,0.127500000099341,0.4287037037037037,4.583333333333333,2.833333333333333,1671.0,914.0,476.0,1.0,1.0,7198.388106043821,4333.0,2054.0,20.0,1.0,1.0,25894.79470840801,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30.61,19.03,12.14
